"COUNTY","DATE","POPULATION","CUMDEATHS","NEWDEATHS","Online_Only","Hybrid","On_Premises","major_teaching","major_teaching_prop","Population.density","NCHS.Urban.Rural.Status","major_opendate","opendate_prop"
"LOGAN",2020-08-03,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-04,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-05,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-06,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-07,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-08,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-09,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-10,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-11,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-12,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-13,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-14,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-15,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-16,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-17,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-18,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-19,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-20,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-21,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-22,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-23,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-24,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-25,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-26,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-27,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-28,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-29,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-30,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-08-31,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-01,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-02,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-03,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-04,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-05,46730,2,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-06,46730,3,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-07,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-08,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-09,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-10,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-11,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-12,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-13,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-14,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-15,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-16,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-17,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-18,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-19,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-20,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-21,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-22,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-23,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-24,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-25,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-26,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-27,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-28,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-29,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-09-30,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-01,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-02,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-03,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-04,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-05,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-06,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-07,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-08,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-09,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-10,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-11,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-12,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-13,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-14,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-15,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-16,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-17,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-18,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-19,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-20,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-21,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-22,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-23,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-24,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-25,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-26,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-27,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-28,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-29,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-30,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-10-31,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-01,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-02,46730,3,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-03,46730,5,2,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-04,46730,6,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-05,46730,7,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-06,46730,9,2,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-07,46730,10,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-08,46730,11,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-09,46730,13,2,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-10,46730,15,2,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-11,46730,15,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-12,46730,16,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-13,46730,17,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-14,46730,19,2,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-15,46730,19,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-16,46730,20,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-17,46730,20,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-18,46730,20,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-19,46730,23,3,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-20,46730,24,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-21,46730,24,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-22,46730,26,2,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-23,46730,28,2,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-24,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-25,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-26,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-27,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-28,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-29,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-11-30,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-01,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-02,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-03,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-04,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-05,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-06,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-07,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-08,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-09,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-10,46730,28,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-11,46730,30,2,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-12,46730,31,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-13,46730,31,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-14,46730,33,2,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-15,46730,34,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-16,46730,35,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-17,46730,35,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-18,46730,35,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-19,46730,36,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-20,46730,36,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-21,46730,37,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-22,46730,38,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-23,46730,39,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-24,46730,39,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-25,46730,40,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-26,46730,40,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-27,46730,41,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-28,46730,41,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-29,46730,41,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-30,46730,41,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2020-12-31,46730,41,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-01,46730,41,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-02,46730,41,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-03,46730,42,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-04,46730,42,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-05,46730,42,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-06,46730,42,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-07,46730,42,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-08,46730,42,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-09,46730,42,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-10,46730,42,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-11,46730,45,3,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-12,46730,45,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-13,46730,47,2,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-14,46730,48,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-15,46730,49,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-16,46730,49,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-17,46730,49,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-18,46730,49,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-19,46730,49,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-20,46730,50,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-21,46730,50,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-22,46730,50,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-23,46730,52,2,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-24,46730,52,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-25,46730,53,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-26,46730,55,2,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-27,46730,55,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-28,46730,55,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-29,46730,55,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-30,46730,55,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-01-31,46730,55,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-01,46730,55,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-02,46730,55,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-03,46730,55,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-04,46730,55,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-05,46730,55,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-06,46730,55,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-07,46730,56,1,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-08,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-09,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-10,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-11,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-12,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-13,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-14,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-15,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-16,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-17,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-18,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-19,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-20,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-21,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
"LOGAN",2021-02-22,46730,56,0,0,0.37,0.63,"On Premises",0.63,99.61,"Micropolitan","2020-09-14",0.384431852072771
