"","COUNTY","time_value","work_prop_7d","work_std","work_sample_size"
"14584","PERRY",2020-07-05,0.068691144289334,0.0028339682005519,196
"14585","PICKAWAY",2020-07-05,0.070515834260392,0.0023295929147284,252
"14586","PIKE",2020-07-05,0.07377623335052,0.0033077209454355,154
"14587","PORTAGE",2020-07-05,0.068969140018275,0.0013853833996462,694
"14588","PREBLE",2020-07-05,0.073049673901356,0.0025397725841082,238
"14589","PUTNAM",2020-07-05,0.076130119544295,0.0028319191225184,189
"14590","RICHLAND",2020-07-05,0.066116735177929,0.0015401153377641,665
"14591","ROSS",2020-07-05,0.073933693330622,0.0019449280358499,434
"14592","SANDUSKY",2020-07-05,0.068541150961443,0.0021030581032012,413
"14593","SCIOTO",2020-07-05,0.076079953791746,0.0019742874531125,511
"14594","SENECA",2020-07-05,0.07415787277072,0.0022202205442283,399
"14595","SHELBY",2020-07-05,0.075030539419372,0.002616990670427,273
"14596","STARK",2020-07-05,0.071616308619988,0.00097750743702384,1932
"14597","SUMMIT",2020-07-05,0.064906518994666,0.00071938788981597,3155
"14598","TRUMBULL",2020-07-05,0.065463471288167,0.0010822857143159,1351
"14599","TUSCARAWAS",2020-07-05,0.077904220142137,0.0018036893861876,539
"14600","UNION",2020-07-05,0.074437110527389,0.0022866883219308,203
"14601","VAN WERT",2020-07-05,0.076376873860103,0.0029118523175421,196
"14602","VINTON",2020-07-05,0.062970082143031,0.0042781914383103,84
"14603","WARREN",2020-07-05,0.071909856765405,0.0012404710587166,756
"14604","WASHINGTON",2020-07-05,0.071602896330728,0.0022010865183944,329
"14605","WAYNE",2020-07-05,0.071905399722103,0.0016022912040733,581
"14606","WILLIAMS",2020-07-05,0.069920314099372,0.0027849080759705,252
"14607","WOOD",2020-07-05,0.073798256810492,0.0015427980939167,611
"14608","WYANDOT",2020-07-05,0.074886513114069,0.0035267745982453,154
"14609","ADAMS",2020-07-06,0.062463320345419,0.0031366522118247,154
"14610","ALLEN",2020-07-06,0.065615658234258,0.0015704530909675,638
"14611","ASHLAND",2020-07-06,0.070581785133609,0.0023158937692221,308
"14612","ASHTABULA",2020-07-06,0.065412697717577,0.0016105848147479,651
"14613","ATHENS",2020-07-06,0.063136710784945,0.0024026446391891,329
"14614","AUGLAIZE",2020-07-06,0.069944079898708,0.0023869088932369,287
"14615","BELMONT",2020-07-06,0.066575258319527,0.0018835797668028,476
"14616","BROWN",2020-07-06,0.072415144488909,0.0030016947479058,224
"14617","BUTLER",2020-07-06,0.068728176287228,0.00088866099952889,1859
"14618","CARROLL",2020-07-06,0.069668264747119,0.0029834436243446,175
"14619","CHAMPAIGN",2020-07-06,0.072073211991721,0.0025589616186028,238
"14620","CLARK",2020-07-06,0.066342855537003,0.0013461534717484,952
"14621","CLERMONT",2020-07-06,0.070016498520361,0.0012539115355109,819
"14622","CLINTON",2020-07-06,0.069673598982409,0.0023776734646981,224
"14623","COLUMBIANA",2020-07-06,0.069421549971995,0.0016865477166532,658
"14624","COSHOCTON",2020-07-06,0.067132649608716,0.0028846419722415,231
"14625","CRAWFORD",2020-07-06,0.067674145766872,0.0022987767464786,336
"14626","CUYAHOGA",2020-07-06,0.062282663614698,0.00046195086178434,8094
"14627","DARKE",2020-07-06,0.078319270668639,0.0024616471280029,364
"14628","DEFIANCE",2020-07-06,0.067853197632865,0.0026211360058228,252
"14629","DELAWARE",2020-07-06,0.06904822521651,0.0012701978456239,616
"14630","ERIE",2020-07-06,0.073760933668415,0.0019944621733555,483
"14631","FAIRFIELD",2020-07-06,0.073028438717004,0.0015012929019323,655
"14632","FAYETTE",2020-07-06,0.073233107282136,0.0029495340673766,182
"14633","FRANKLIN",2020-07-06,0.05626916818346,0.00045302368491583,6179
"14634","FULTON",2020-07-06,0.079009533479313,0.0026524619563358,217
"14635","GALLIA",2020-07-06,0.078311578830807,0.0033937014629478,175
"14636","GEAUGA",2020-07-06,0.074427481291126,0.0021368073078415,448
"14637","GREENE",2020-07-06,0.068472639022524,0.0014221098688663,777
"14638","GUERNSEY",2020-07-06,0.067287229740695,0.0025903957179845,245
"14639","HAMILTON",2020-07-06,0.061993992698824,0.00058542709315908,4855
"14640","HANCOCK",2020-07-06,0.068473537741026,0.0018227617090788,434
"14641","HARDIN",2020-07-06,0.063851370407288,0.0027191210449301,196
"14642","HARRISON",2020-07-06,0.062325609975668,0.0036571640748826,119
"14643","HENRY",2020-07-06,0.0733702660186,0.0026593617903903,189
"14644","HIGHLAND",2020-07-06,0.067467779997481,0.0023941173133374,245
"14645","HOCKING",2020-07-06,0.074270726145643,0.003125196946504,161
"14646","HOLMES",2020-07-06,0.08531339602732,0.0033471563524747,161
"14647","HURON",2020-07-06,0.071211253569172,0.0021459130867268,336
"14648","JACKSON",2020-07-06,0.0731434910294,0.0029289669790877,210
"14649","JEFFERSON",2020-07-06,0.058303903845164,0.001752428704555,469
"14650","KNOX",2020-07-06,0.06764799816819,0.0021377640001601,322
"14651","LAKE",2020-07-06,0.066903059616071,0.0011643053848806,1078
"14652","LAWRENCE",2020-07-06,0.074160627041307,0.0021916470142412,399
"14653","LICKING",2020-07-06,0.068775200605436,0.0013571639213704,784
"14654","LOGAN",2020-07-06,0.065526191135434,0.0023255605213773,273
"14655","LORAIN",2020-07-06,0.060563706995586,0.00098362270870087,1411
"14656","LUCAS",2020-07-06,0.06453335270751,0.00078409597262602,2775
"14657","MADISON",2020-07-06,0.068266516492666,0.0025295305232834,196
"14658","MAHONING",2020-07-06,0.066546272983871,0.0010637992273165,1511
"14659","MARION",2020-07-06,0.061616492257586,0.0019779297577278,393
"14660","MEDINA",2020-07-06,0.065757094150837,0.0012321805118462,770
"14661","MEIGS",2020-07-06,0.075721636095732,0.0036471772392232,161
"14662","MERCER",2020-07-06,0.073081604444532,0.0028051112617943,231
"14663","MIAMI",2020-07-06,0.07158166705938,0.0017548357916824,602
"14664","MONROE",2020-07-06,0.059569700309974,0.0034212235557263,112
"14665","MONTGOMERY",2020-07-06,0.06190895592053,0.00069825659393873,2911
"14666","MORGAN",2020-07-06,0.071322036369294,0.0046732195313823,105
"14667","MORROW",2020-07-06,0.072795670127312,0.0025837366196969,161
"14668","MUSKINGUM",2020-07-06,0.071580245674516,0.0018353208911516,525
"14669","NOBLE",2020-07-06,0.085114119155611,0.0058551920982468,84
"14670","OTTAWA",2020-07-06,0.079390778622893,0.0023392456420796,301
"14671","PAULDING",2020-07-06,0.067162442572485,0.003652545519173,119
"14672","PERRY",2020-07-06,0.067828096127232,0.0027510924666637,196
"14673","PICKAWAY",2020-07-06,0.06866569370793,0.0021473676940445,252
"14674","PIKE",2020-07-06,0.069551156357495,0.0030634600359466,154
"14675","PORTAGE",2020-07-06,0.067981262958232,0.0013949567027082,694
"14676","PREBLE",2020-07-06,0.073235137332935,0.0025766918423568,238
"14677","PUTNAM",2020-07-06,0.075417449034133,0.002815498930689,189
"14678","RICHLAND",2020-07-06,0.064841060148276,0.0015172159797617,665
"14679","ROSS",2020-07-06,0.07240685897311,0.0019106901438976,434
"14680","SANDUSKY",2020-07-06,0.067539526728479,0.0020868156877407,413
"14681","SCIOTO",2020-07-06,0.07433084999507,0.0018980766336755,511
"14682","SENECA",2020-07-06,0.072695144778876,0.0022115482699811,399
"14683","SHELBY",2020-07-06,0.073079538883653,0.002525114178594,273
"14684","STARK",2020-07-06,0.070898521532666,0.00098264765955532,1932
"14685","SUMMIT",2020-07-06,0.063203042287306,0.00070036950572854,3154
"14686","TRUMBULL",2020-07-06,0.065023188852102,0.0011013690632896,1351
"14687","TUSCARAWAS",2020-07-06,0.076816362148737,0.0018313269402477,539
"14688","UNION",2020-07-06,0.072960583773193,0.0022879025875197,203
"14689","VAN WERT",2020-07-06,0.0765472696606,0.0029155892229806,196
"14690","VINTON",2020-07-06,0.065932856343839,0.0044509598747288,84
"14691","WARREN",2020-07-06,0.071662837597477,0.0012494136231023,756
"14692","WASHINGTON",2020-07-06,0.070933499412016,0.0022297661493012,329
"14693","WAYNE",2020-07-06,0.071031922502619,0.0016279965486815,581
"14694","WILLIAMS",2020-07-06,0.065433072277668,0.0024628069858428,252
"14695","WOOD",2020-07-06,0.072526012513074,0.0015543226581838,610
"14696","WYANDOT",2020-07-06,0.073300823534592,0.003214058399401,154
"14697","ADAMS",2020-07-07,0.062897916327593,0.0031487155161564,154
"14698","ALLEN",2020-07-07,0.067080702831696,0.0016016595061028,639
"14699","ASHLAND",2020-07-07,0.072284386666806,0.0024093398285169,308
"14700","ASHTABULA",2020-07-07,0.065473391237053,0.0016151856031423,651
"14701","ATHENS",2020-07-07,0.063461655533542,0.0023022281089852,329
"14702","AUGLAIZE",2020-07-07,0.070828821402903,0.0024554981090003,287
"14703","BELMONT",2020-07-07,0.068792472358614,0.0020245363959168,476
"14704","BROWN",2020-07-07,0.074403633710542,0.0030023769567495,224
"14705","BUTLER",2020-07-07,0.069122641767851,0.00088812459145962,1859
"14706","CARROLL",2020-07-07,0.068389116732008,0.0028727769888936,175
"14707","CHAMPAIGN",2020-07-07,0.07288891362674,0.002462272743796,238
"14708","CLARK",2020-07-07,0.067364460109452,0.0014002458176094,952
"14709","CLERMONT",2020-07-07,0.071305869104084,0.0012464035003576,819
"14710","CLINTON",2020-07-07,0.070400207340757,0.0023959398304929,224
"14711","COLUMBIANA",2020-07-07,0.070054603021949,0.0017390910979371,658
"14712","COSHOCTON",2020-07-07,0.067014213777099,0.0028997407703764,231
"14713","CRAWFORD",2020-07-07,0.068239557279199,0.0023082780242259,336
"14714","CUYAHOGA",2020-07-07,0.063223143957951,0.00047552714956116,8093
"14715","DARKE",2020-07-07,0.076976657286692,0.0024156725651836,364
"14716","DEFIANCE",2020-07-07,0.07042997909008,0.0026881373647009,252
"14717","DELAWARE",2020-07-07,0.067847403150323,0.0012113622143915,616
"14718","ERIE",2020-07-07,0.073704942977216,0.0018724857509468,483
"14719","FAIRFIELD",2020-07-07,0.072158036366292,0.0014383549260299,656
"14720","FAYETTE",2020-07-07,0.073730973061135,0.0029693621599894,182
"14721","FRANKLIN",2020-07-07,0.056772670016023,0.00045806097462775,6177
"14722","FULTON",2020-07-07,0.07841117231943,0.002573707769575,217
"14723","GALLIA",2020-07-07,0.079386238950323,0.0034538440339089,175
"14724","GEAUGA",2020-07-07,0.076201820918258,0.0021241076977015,448
"14725","GREENE",2020-07-07,0.068686228278016,0.0014226377287347,777
"14726","GUERNSEY",2020-07-07,0.066265633767238,0.0026178908380122,245
"14727","HAMILTON",2020-07-07,0.06284530661136,0.00058666682092425,4855
"14728","HANCOCK",2020-07-07,0.068867485041382,0.0017977590266116,434
"14729","HARDIN",2020-07-07,0.06482524776501,0.0027788620271457,196
"14730","HARRISON",2020-07-07,0.06264056141258,0.0038891807019281,119
"14731","HENRY",2020-07-07,0.074685732513171,0.0027690642836929,189
"14732","HIGHLAND",2020-07-07,0.068329592615695,0.0023709812218394,245
"14733","HOCKING",2020-07-07,0.07354133537302,0.0031482482063838,161
"14734","HOLMES",2020-07-07,0.086955927777689,0.0035656414171741,161
"14735","HURON",2020-07-07,0.069517625186282,0.0020914745904129,336
"14736","JACKSON",2020-07-07,0.073141654246101,0.0029066214710303,210
"14737","JEFFERSON",2020-07-07,0.060602082269386,0.0018157493727203,469
"14738","KNOX",2020-07-07,0.066590172976235,0.0020852813829038,322
"14739","LAKE",2020-07-07,0.066247696618167,0.0011424116488003,1078
"14740","LAWRENCE",2020-07-07,0.074745539471475,0.0021560181551646,399
"14741","LICKING",2020-07-07,0.06779177438893,0.0013003139281273,784
"14742","LOGAN",2020-07-07,0.066610981735337,0.0023131850177322,273
"14743","LORAIN",2020-07-07,0.060222962802575,0.0009623138840413,1410
"14744","LUCAS",2020-07-07,0.065065572743479,0.00079913610713032,2775
"14745","MADISON",2020-07-07,0.069649664803422,0.0025502397209621,196
"14746","MAHONING",2020-07-07,0.066783055305817,0.0010809376904036,1511
"14747","MARION",2020-07-07,0.062322272358214,0.0019701749853492,392
"14748","MEDINA",2020-07-07,0.065252889563616,0.0012162225084183,770
"14749","MEIGS",2020-07-07,0.074910029527834,0.0036923736516392,161
"14750","MERCER",2020-07-07,0.073658810404219,0.0026760033798325,231
"14751","MIAMI",2020-07-07,0.069984842843513,0.0017323299187872,602
"14752","MONROE",2020-07-07,0.059617156106771,0.0034915934211939,112
"14753","MONTGOMERY",2020-07-07,0.062709530320196,0.00071555028147992,2912
"14754","MORGAN",2020-07-07,0.068169708081431,0.0041202649693411,105
"14755","MORROW",2020-07-07,0.072763981480514,0.002568800190176,161
"14756","MUSKINGUM",2020-07-07,0.071372455468035,0.0018367781550004,525
"14757","NOBLE",2020-07-07,0.081619720467951,0.0057498017980767,84
"14758","OTTAWA",2020-07-07,0.079038940263699,0.0022959822322561,301
"14759","PAULDING",2020-07-07,0.06837559385891,0.0036669726574817,119
"14760","PERRY",2020-07-07,0.0662543720692,0.0025759478218831,196
"14761","PICKAWAY",2020-07-07,0.071674142498892,0.0021423505345375,252
"14762","PIKE",2020-07-07,0.06906211584841,0.0033063548092973,154
"14763","PORTAGE",2020-07-07,0.067985619286945,0.0014129019980259,695
"14764","PREBLE",2020-07-07,0.075107749628032,0.0026695806163847,238
"14765","PUTNAM",2020-07-07,0.0745764433668,0.0026322157461998,189
"14766","RICHLAND",2020-07-07,0.06516854025085,0.0015015271227466,665
"14767","ROSS",2020-07-07,0.072081334311685,0.0019576131706744,434
"14768","SANDUSKY",2020-07-07,0.066851416386245,0.0020791844705097,413
"14769","SCIOTO",2020-07-07,0.076654057427068,0.0019539673245567,511
"14770","SENECA",2020-07-07,0.073794903212256,0.002157010848425,399
"14771","SHELBY",2020-07-07,0.073824059391606,0.0025532125651553,273
"14772","STARK",2020-07-07,0.070962097405123,0.00095984809291862,1932
"14773","SUMMIT",2020-07-07,0.063929055497524,0.00071744677536204,3153
"14774","TRUMBULL",2020-07-07,0.064437849062997,0.0010737437751825,1351
"14775","TUSCARAWAS",2020-07-07,0.077184236834095,0.0018142468497292,539
"14776","UNION",2020-07-07,0.072547325885292,0.0022803471852514,203
"14777","VAN WERT",2020-07-07,0.077267700120721,0.0030303642825387,196
"14778","VINTON",2020-07-07,0.066599985275139,0.0043306591185599,84
"14779","WARREN",2020-07-07,0.072188740530846,0.0012610863889836,756
"14780","WASHINGTON",2020-07-07,0.072268988871199,0.0022787164953092,329
"14781","WAYNE",2020-07-07,0.070579143454337,0.0016097277813254,581
"14782","WILLIAMS",2020-07-07,0.065440084342488,0.0024010147109453,252
"14783","WOOD",2020-07-07,0.072758430295865,0.0015626672296359,609
"14784","WYANDOT",2020-07-07,0.075045347856725,0.0033579733815963,154
"14785","ADAMS",2020-07-08,0.063088348533149,0.0032529567969701,154
"14786","ALLEN",2020-07-08,0.065905659869809,0.0015561096709253,639
"14787","ASHLAND",2020-07-08,0.06977363445556,0.0023093660954792,308
"14788","ASHTABULA",2020-07-08,0.065067876174901,0.001610972142545,651
"14789","ATHENS",2020-07-08,0.063843526893485,0.0022827876870536,329
"14790","AUGLAIZE",2020-07-08,0.07133674734007,0.0025080868401928,287
"14791","BELMONT",2020-07-08,0.069126179612852,0.0020900190773643,476
"14792","BROWN",2020-07-08,0.073377504248329,0.0030008262418935,224
"14793","BUTLER",2020-07-08,0.068708165380941,0.00090070301872946,1859
"14794","CARROLL",2020-07-08,0.070763367080619,0.003029281510977,175
"14795","CHAMPAIGN",2020-07-08,0.072227385801798,0.0024234799412236,238
"14796","CLARK",2020-07-08,0.067791104463837,0.0014052960491431,952
"14797","CLERMONT",2020-07-08,0.071865507384425,0.001259684219228,819
"14798","CLINTON",2020-07-08,0.071007461386746,0.0024584803542812,224
"14799","COLUMBIANA",2020-07-08,0.068155760454225,0.001643122233533,658
"14800","COSHOCTON",2020-07-08,0.067512657929636,0.0028031357757056,231
"14801","CRAWFORD",2020-07-08,0.070576273630321,0.0024005618878033,336
"14802","CUYAHOGA",2020-07-08,0.063730229039302,0.00048459080228896,8093
"14803","DARKE",2020-07-08,0.077699395861054,0.0024275399524761,364
"14804","DEFIANCE",2020-07-08,0.069146170576604,0.0026232530814855,252
"14805","DELAWARE",2020-07-08,0.067147777927133,0.0011815737269071,616
"14806","ERIE",2020-07-08,0.071807578683077,0.0018511963945013,483
"14807","FAIRFIELD",2020-07-08,0.071092367042264,0.0014589223437856,656
"14808","FAYETTE",2020-07-08,0.073157909668971,0.0029691985878428,182
"14809","FRANKLIN",2020-07-08,0.056891031338049,0.00046755020268017,6177
"14810","FULTON",2020-07-08,0.07721320934723,0.0026078736082126,217
"14811","GALLIA",2020-07-08,0.07958191162785,0.0035154432434583,175
"14812","GEAUGA",2020-07-08,0.076067525979357,0.0021178642985156,448
"14813","GREENE",2020-07-08,0.069034817693519,0.0014436929547845,777
"14814","GUERNSEY",2020-07-08,0.065568134949133,0.0026292083140407,245
"14815","HAMILTON",2020-07-08,0.062976569275829,0.00059161227245566,4855
"14816","HANCOCK",2020-07-08,0.068537100199603,0.0018270372028195,434
"14817","HARDIN",2020-07-08,0.065338582777353,0.0027527105646126,196
"14818","HARRISON",2020-07-08,0.062596479902373,0.0037634210117827,119
"14819","HENRY",2020-07-08,0.077808958084382,0.002861706227935,189
"14820","HIGHLAND",2020-07-08,0.068589771838234,0.002396604799601,245
"14821","HOCKING",2020-07-08,0.073548233807729,0.0033373911994382,161
"14822","HOLMES",2020-07-08,0.086095709212793,0.0033030583498079,161
"14823","HURON",2020-07-08,0.069899395856188,0.0020797401076116,336
"14824","JACKSON",2020-07-08,0.073085027229186,0.002878921834916,210
"14825","JEFFERSON",2020-07-08,0.0603285520267,0.0018178728246406,469
"14826","KNOX",2020-07-08,0.066682487548566,0.0020957283447658,322
"14827","LAKE",2020-07-08,0.066090434541532,0.0011790733685306,1078
"14828","LAWRENCE",2020-07-08,0.075261482245628,0.0021532576210352,399
"14829","LICKING",2020-07-08,0.067216032460455,0.0012692565630511,784
"14830","LOGAN",2020-07-08,0.067455468990557,0.0024274593615572,273
"14831","LORAIN",2020-07-08,0.059464769794559,0.00094291723757938,1410
"14832","LUCAS",2020-07-08,0.064976563435672,0.00081098412449372,2776
"14833","MADISON",2020-07-08,0.069117654120544,0.0024038235531303,196
"14834","MAHONING",2020-07-08,0.06647128545429,0.0010898683409056,1511
"14835","MARION",2020-07-08,0.061581062977546,0.0020024042642109,392
"14836","MEDINA",2020-07-08,0.064122019269052,0.0011786405717123,770
"14837","MEIGS",2020-07-08,0.074260688713688,0.0036489382515756,161
"14838","MERCER",2020-07-08,0.07264434646736,0.0026039892937254,231
"14839","MIAMI",2020-07-08,0.069576618654377,0.0017305456251245,602
"14840","MONROE",2020-07-08,0.056442589100049,0.0033675093404425,112
"14841","MONTGOMERY",2020-07-08,0.062663053819219,0.00072117280368734,2914
"14842","MORGAN",2020-07-08,0.070184802537248,0.0041581635102461,105
"14843","MORROW",2020-07-08,0.071137831236885,0.0026935807908094,161
"14844","MUSKINGUM",2020-07-08,0.071138857701537,0.0018341664842276,525
"14845","NOBLE",2020-07-08,0.082558034198793,0.0057290009781654,84
"14846","OTTAWA",2020-07-08,0.079498302687782,0.0024214841100995,301
"14847","PAULDING",2020-07-08,0.070381552481163,0.0037141936103885,119
"14848","PERRY",2020-07-08,0.065185544830993,0.0024613604604322,196
"14849","PICKAWAY",2020-07-08,0.071725334756963,0.0022162231783817,252
"14850","PIKE",2020-07-08,0.069017566451068,0.0033812812090368,154
"14851","PORTAGE",2020-07-08,0.068091595049567,0.0014124733631505,696
"14852","PREBLE",2020-07-08,0.075443210707548,0.0026623306801312,238
"14853","PUTNAM",2020-07-08,0.074820477185731,0.0025877405074222,189
"14854","RICHLAND",2020-07-08,0.063497078501251,0.0014478044442042,665
"14855","ROSS",2020-07-08,0.070700988608553,0.0019390258878752,434
"14856","SANDUSKY",2020-07-08,0.0667417728762,0.0020275564530686,413
"14857","SCIOTO",2020-07-08,0.076403757256503,0.0019541804841624,511
"14858","SENECA",2020-07-08,0.07296588116373,0.0021679410934118,399
"14859","SHELBY",2020-07-08,0.074687415048794,0.0025786476338313,273
"14860","STARK",2020-07-08,0.070563128480014,0.00095725843935847,1932
"14861","SUMMIT",2020-07-08,0.063963216050229,0.00072246865941465,3152
"14862","TRUMBULL",2020-07-08,0.06510775965414,0.0011029601245522,1351
"14863","TUSCARAWAS",2020-07-08,0.077048295704992,0.001845809737344,539
"14864","UNION",2020-07-08,0.071158244019844,0.0022479100689753,203
"14865","VAN WERT",2020-07-08,0.078668085044051,0.0029991653488313,196
"14866","VINTON",2020-07-08,0.064995189060113,0.0045572746932891,84
"14867","WARREN",2020-07-08,0.072174364087104,0.0012390207464377,756
"14868","WASHINGTON",2020-07-08,0.071484282158927,0.0023264026818433,329
"14869","WAYNE",2020-07-08,0.070756188375248,0.0016250502180552,581
"14870","WILLIAMS",2020-07-08,0.066696978594542,0.0023679151935946,252
"14871","WOOD",2020-07-08,0.072949201700351,0.0015690807103714,609
"14872","WYANDOT",2020-07-08,0.070778461909025,0.0033357038001476,154
"14873","ADAMS",2020-07-09,0.065254111692331,0.0032635164853446,154
"14874","ALLEN",2020-07-09,0.066982956274079,0.0015580969972014,640
"14875","ASHLAND",2020-07-09,0.069923733417673,0.0023000441352951,308
"14876","ASHTABULA",2020-07-09,0.064728195351292,0.0015912249960789,651
"14877","ATHENS",2020-07-09,0.063931620361602,0.0022148094362272,329
"14878","AUGLAIZE",2020-07-09,0.073847179215797,0.002527879245047,287
"14879","BELMONT",2020-07-09,0.069610874529229,0.002094010214931,476
"14880","BROWN",2020-07-09,0.071651911676308,0.0028088315711141,224
"14881","BUTLER",2020-07-09,0.06915307930688,0.00087995245718804,1860
"14882","CARROLL",2020-07-09,0.07182257869369,0.0029711838492533,175
"14883","CHAMPAIGN",2020-07-09,0.073368867437115,0.0024679105069756,238
"14884","CLARK",2020-07-09,0.066361743444747,0.0013295800256002,952
"14885","CLERMONT",2020-07-09,0.071976862057689,0.0012245708510238,819
"14886","CLINTON",2020-07-09,0.072674640912351,0.0025166432217925,224
"14887","COLUMBIANA",2020-07-09,0.068385155207317,0.0016222224245822,658
"14888","COSHOCTON",2020-07-09,0.068158775145703,0.0027816983418825,231
"14889","CRAWFORD",2020-07-09,0.071818747847055,0.0024163147500859,336
"14890","CUYAHOGA",2020-07-09,0.063791711681657,0.00047966988383624,8091
"14891","DARKE",2020-07-09,0.079437416652599,0.0023981759740709,364
"14892","DEFIANCE",2020-07-09,0.070443935874177,0.0026264529256099,252
"14893","DELAWARE",2020-07-09,0.066713104543977,0.00115692489688,616
"14894","ERIE",2020-07-09,0.071662215934838,0.0017992268472617,483
"14895","FAIRFIELD",2020-07-09,0.071542618383474,0.0014429327491308,657
"14896","FAYETTE",2020-07-09,0.07305134334974,0.0029333325034969,182
"14897","FRANKLIN",2020-07-09,0.057699827927987,0.00046883309206501,6178
"14898","FULTON",2020-07-09,0.077062595822481,0.0025943092684193,217
"14899","GALLIA",2020-07-09,0.07889348774696,0.0034580404053928,175
"14900","GEAUGA",2020-07-09,0.075062371852512,0.0019286775443734,448
"14901","GREENE",2020-07-09,0.069881093506274,0.0014137314436973,777
"14902","GUERNSEY",2020-07-09,0.065016290411977,0.002599308265378,245
"14903","HAMILTON",2020-07-09,0.063548999700769,0.00059038124933197,4855
"14904","HANCOCK",2020-07-09,0.069902500422749,0.0018212322221334,434
"14905","HARDIN",2020-07-09,0.063414669864151,0.0026703886639622,196
"14906","HARRISON",2020-07-09,0.066911767279356,0.0040421677265962,119
"14907","HENRY",2020-07-09,0.078844869251565,0.0028510548085176,189
"14908","HIGHLAND",2020-07-09,0.069720498978819,0.0024763837921275,245
"14909","HOCKING",2020-07-09,0.074554881900709,0.0033321428114774,161
"14910","HOLMES",2020-07-09,0.086108615803468,0.0033248268467084,161
"14911","HURON",2020-07-09,0.069701159011145,0.002043616979029,336
"14912","JACKSON",2020-07-09,0.074986802569978,0.0028226993330233,210
"14913","JEFFERSON",2020-07-09,0.059895240434714,0.0017070859281921,469
"14914","KNOX",2020-07-09,0.067780970779953,0.0020950392814818,322
"14915","LAKE",2020-07-09,0.067785833417367,0.0011920895951364,1078
"14916","LAWRENCE",2020-07-09,0.076545760868507,0.0022004870326469,399
"14917","LICKING",2020-07-09,0.068312910020729,0.0012763199154151,784
"14918","LOGAN",2020-07-09,0.070090143697926,0.0024487429217373,273
"14919","LORAIN",2020-07-09,0.059669960772993,0.00092702766034742,1410
"14920","LUCAS",2020-07-09,0.065442874733822,0.00080578992902991,2776
"14921","MADISON",2020-07-09,0.071934007988824,0.0024389729400485,196
"14922","MAHONING",2020-07-09,0.066499090309236,0.0010777766663873,1512
"14923","MARION",2020-07-09,0.062647343100347,0.0019891500625382,392
"14924","MEDINA",2020-07-09,0.065306907114867,0.0011770677959711,770
"14925","MEIGS",2020-07-09,0.073459103759985,0.0033537083309896,161
"14926","MERCER",2020-07-09,0.07614345329807,0.0026172128462803,231
"14927","MIAMI",2020-07-09,0.069963294298391,0.0017317256920858,602
"14928","MONROE",2020-07-09,0.055179303262429,0.0033335730691004,112
"14929","MONTGOMERY",2020-07-09,0.06340420031424,0.00072320213851103,2914
"14930","MORGAN",2020-07-09,0.070058510661421,0.0041680643943614,105
"14931","MORROW",2020-07-09,0.071765499957761,0.0027463822728486,161
"14932","MUSKINGUM",2020-07-09,0.071590220253003,0.0018131758412102,525
"14933","NOBLE",2020-07-09,0.076634807041866,0.0050062371333313,84
"14934","OTTAWA",2020-07-09,0.078353486145691,0.0024022174582538,301
"14935","PAULDING",2020-07-09,0.070839700562014,0.0035057430807106,119
"14936","PERRY",2020-07-09,0.068770752188077,0.0025564002488613,196
"14937","PICKAWAY",2020-07-09,0.073030234041576,0.0021787761291704,252
"14938","PIKE",2020-07-09,0.069344292905037,0.0033185626011182,154
"14939","PORTAGE",2020-07-09,0.068440367268382,0.0014048576404446,697
"14940","PREBLE",2020-07-09,0.076461673661706,0.0026175617369519,238
"14941","PUTNAM",2020-07-09,0.075881387614012,0.0025896886671167,189
"14942","RICHLAND",2020-07-09,0.063984914788861,0.0014235625921506,665
"14943","ROSS",2020-07-09,0.071334072809034,0.0019179932258118,434
"14944","SANDUSKY",2020-07-09,0.069638906286126,0.0020018578535043,413
"14945","SCIOTO",2020-07-09,0.076721279839436,0.0019427652612589,511
"14946","SENECA",2020-07-09,0.072246999721636,0.0021362758735334,399
"14947","SHELBY",2020-07-09,0.075522524173179,0.0025613026233719,273
"14948","STARK",2020-07-09,0.071006686670765,0.00094215205079651,1932
"14949","SUMMIT",2020-07-09,0.064299034621462,0.00071707051724158,3152
"14950","TRUMBULL",2020-07-09,0.066523363220835,0.0011133636688344,1351
"14951","TUSCARAWAS",2020-07-09,0.077903508082761,0.0018199454770637,539
"14952","UNION",2020-07-09,0.07213087810948,0.0022784887562087,203
"14953","VAN WERT",2020-07-09,0.078074511905485,0.00286326114553,196
"14954","VINTON",2020-07-09,0.062933776427092,0.0043741429754778,84
"14955","WARREN",2020-07-09,0.072541458470729,0.0012249955774198,755
"14956","WASHINGTON",2020-07-09,0.071868071320637,0.0023644434311284,329
"14957","WAYNE",2020-07-09,0.072111186686989,0.001651763861422,581
"14958","WILLIAMS",2020-07-09,0.068135598510079,0.0023446597190379,252
"14959","WOOD",2020-07-09,0.074776126404122,0.0015514465604075,610
"14960","WYANDOT",2020-07-09,0.072699195692959,0.0034132162274757,154
"14961","ADAMS",2020-07-10,0.06822525008821,0.0033332815834251,154
"14962","ALLEN",2020-07-10,0.068848237973417,0.0015550706131521,641
"14963","ASHLAND",2020-07-10,0.073026216427013,0.0023666728126325,308
"14964","ASHTABULA",2020-07-10,0.065916244821611,0.0015840150947317,651
"14965","ATHENS",2020-07-10,0.063989541322652,0.0022146268362279,329
