"","geo_value","time_value","part_work_prop_7d","part_work_sample_size","full_work_prop_7d","full_work_sample_size","res_visit_by_pop","bar_visit_by_pop"
"4474","39147",2020-03-12,0.108614756837,399,0.070293663206125,399,151.65206893024,NA
"4475","39149",2020-03-12,0.10421731390883,273,0.081820657079722,273,461.40926262384,NA
"4476","39151",2020-03-12,0.097591688367095,1932,0.069425614774755,1932,306.63661412694,8.4803256445047
"4477","39153",2020-03-12,0.097805895115809,3157,0.078849449175978,3157,232.55961848065,16.923337282112
"4478","39155",2020-03-12,0.091555932429153,1351,0.072367522326393,1351,216.78658144807,NA
"4479","39157",2020-03-12,0.10429015505263,539,0.08283556037167,539,452.71582148584,NA
"4480","39159",2020-03-12,0.1168373871858,203,0.089632623293835,203,522.81774038996,NA
"4481","39161",2020-03-12,0.10899582048404,196,0.088185519322966,196,79.271681384334,NA
"4482","39163",2020-03-12,0.097059320876921,84,0.077026470688562,84,101.71863692922,NA
"4483","39165",2020-03-12,0.12643384823276,756,0.090439560668225,756,496.14205356824,14.300865720304
"4484","39167",2020-03-12,0.091964915555586,329,0.06277463329888,329,322.44842191556,70.514010020412
"4485","39169",2020-03-12,0.10396278881135,581,0.081890808222649,581,326.75197829821,NA
"4486","39171",2020-03-12,0.099080730368473,252,0.065242810583619,252,110.6741226926,NA
"4487","39173",2020-03-12,0.11236155424238,630,0.074603144192827,630,314.69807659086,51.849739455059
"4488","39175",2020-03-12,0.096691520995153,154,0.080290230482489,154,NA,NA
"4489","39001",2020-03-13,0.089354468762043,154,0.070341611533403,154,284.94094304652,NA
"4490","39003",2020-03-13,0.095917697864437,641,0.067210136891869,641,677.38694053921,NA
"4491","39005",2020-03-13,0.10500452345241,308,0.074240242816369,308,347.7147200741,NA
"4492","39007",2020-03-13,0.085216538107904,651,0.067416271398315,651,165.98451597374,NA
"4493","39009",2020-03-13,0.082932630938497,336,0.041446865387663,336,336.99378304573,NA
"4494","39011",2020-03-13,0.11399951153206,287,0.079197715107144,287,265.91238564223,NA
"4495","39013",2020-03-13,0.097004633515008,476,0.077543523047502,476,878.35630124036,NA
"4496","39015",2020-03-13,0.10323009192775,224,0.07898072726897,224,970.98641054815,NA
"4497","39017",2020-03-13,0.10854469372752,1869,0.075542609844022,1869,751.48958355004,41.982614705061
"4498","39019",2020-03-13,0.10325788226682,175,0.074620032983551,175,52.793050340126,NA
"4499","39021",2020-03-13,0.10353787908872,238,0.08024063343695,238,40.466315032509,NA
"4500","39023",2020-03-13,0.092712657290776,952,0.069736202690745,952,599.7058100687,NA
"4501","39025",2020-03-13,0.11892696955604,821,0.086981057742311,821,843.43442566876,26.834831611432
"4502","39027",2020-03-13,0.098980094314863,224,0.071534140435961,224,522.90892934254,NA
"4503","39029",2020-03-13,0.099027290362405,658,0.072759262917243,658,105.88225176357,NA
"4504","39031",2020-03-13,0.094716747859887,231,0.074853309223837,231,87.153299687672,NA
"4505","39033",2020-03-13,0.08707236409897,336,0.063555446048841,336,55.577258188681,NA
"4506","39035",2020-03-13,0.087355089154298,8105,0.072357552109076,8105,261.2837615481,74.672303468241
"4507","39037",2020-03-13,0.11310257062339,364,0.076844009368241,364,259.95157254937,NA
"4508","39039",2020-03-13,0.094707793817421,252,0.075662938570241,252,607.61675855431,NA
"4509","39041",2020-03-13,0.12352302333142,616,0.092281633086177,616,723.97503286403,504.20168067227
"4510","39043",2020-03-13,0.097929971213095,486,0.0730095482834,486,856.19920932867,NA
"4511","39045",2020-03-13,0.11194627272129,651,0.077403340581438,651,775.31757193735,20.871743138414
"4512","39047",2020-03-13,0.10968625305223,182,0.0719468247688,182,707.99614361196,NA
"4513","39049",2020-03-13,0.090460315934597,6196,0.064168931625213,6196,466.33696677673,32.426515734345
"4514","39051",2020-03-13,0.11062130539821,217,0.090670281350229,217,129.38170454789,NA
"4515","39053",2020-03-13,0.10946265029014,175,0.080745981745112,175,822.24958689291,NA
"4516","39055",2020-03-13,0.11075715972012,446,0.087728440974618,446,99.752415631013,18.260595295407
"4517","39057",2020-03-13,0.10390513300208,784,0.068478726167014,784,759.35206204296,77.390016290872
"4518","39059",2020-03-13,0.093186011586592,245,0.07346416133657,245,770.22267440022,NA
"4519","39061",2020-03-13,0.097735245694225,4879,0.076766273200883,4879,710.88586013793,106.09595028287
"4520","39063",2020-03-13,0.10497395961725,434,0.072594499477458,434,946.16045397436,NA
"4521","39065",2020-03-13,0.095509347765566,196,0.066438133791716,196,326.04757879483,NA
"4522","39067",2020-03-13,0.090085950964408,119,0.072484027072827,119,1836.6451451138,NA
"4523","39069",2020-03-13,0.11451541320589,189,0.090055696625182,189,11.746971861987,NA
"4524","39071",2020-03-13,0.094250372605417,245,0.064286411752198,245,337.94606823105,NA
"4525","39073",2020-03-13,0.097015003145699,161,0.063250370383364,161,100.19897592247,NA
"4526","39075",2020-03-13,0.10974609155217,161,0.083138403666024,161,107.09465622196,NA
"4527","39077",2020-03-13,0.094096441559808,336,0.068407615919528,336,68.030910650875,NA
"4528","39079",2020-03-13,0.10346889018874,210,0.083046816793437,210,213.21070482897,NA
"4529","39081",2020-03-13,0.085436830444743,469,0.07621472567187,469,648.60341039858,NA
"4530","39083",2020-03-13,0.10170333361588,322,0.069433707804644,322,307.24576315475,NA
"4531","39085",2020-03-13,0.10591558659186,1083,0.084359379180861,1083,281.60942795681,18.260595295407
"4532","39087",2020-03-13,0.10725552742716,399,0.0931290263375,399,284.09120189187,NA
"4533","39089",2020-03-13,0.10691029513899,784,0.076316141867884,784,476.43502432816,20.871743138414
"4534","39091",2020-03-13,0.1026988018437,273,0.060305717563977,273,406.95248533576,NA
"4535","39093",2020-03-13,0.092355250454651,1414,0.071915606952877,1414,265.20045423929,NA
"4536","39095",2020-03-13,0.092850192504265,2778,0.069112068002698,2778,324.10190364751,130.49719431032
"4537","39097",2020-03-13,0.11199163483514,196,0.082139262973537,196,307.60149200751,49.072529198155
"4538","39099",2020-03-13,0.090017744582467,1512,0.07528554456588,1512,504.2289517641,NA
"4539","39101",2020-03-13,0.091521854427177,392,0.065008623446792,392,404.64691293565,NA
"4540","39103",2020-03-13,0.11171577515262,770,0.083210065381362,770,352.71727904365,NA
"4541","39105",2020-03-13,0.10487961923622,161,0.080631123011004,161,380.92736109287,NA
"4542","39107",2020-03-13,0.11028592808612,231,0.089792168153945,231,146.66562944488,NA
"4543","39109",2020-03-13,0.10646696785151,602,0.080216540263216,602,613.54327838832,NA
"4544","39111",2020-03-13,0.07615576065973,112,0.080578059099932,112,NA,NA
"4545","39113",2020-03-13,0.090395094721494,2928,0.064548929176491,2928,636.82307551327,54.062571914746
"4546","39115",2020-03-13,0.093887663140609,105,0.069166544981007,105,331.57792081139,154.50833241364
"4547","39117",2020-03-13,0.10108024903944,161,0.075675643635707,161,80.261016271896,NA
"4548","39119",2020-03-13,0.098026884897865,525,0.075991945915763,525,857.12611834199,NA
"4549","39121",2020-03-13,0.10609751375887,84,0.093874303571647,84,NA,154.50833241364
"4550","39123",2020-03-13,0.10175321669241,301,0.076795145744615,301,79.758990780363,NA
"4551","39125",2020-03-13,0.10833417535719,119,0.078149115161357,119,159.82055931551,NA
"4552","39127",2020-03-13,0.088545520740977,196,0.064069820131324,196,13.946783090359,NA
"4553","39129",2020-03-13,0.099093177829172,252,0.069261671691898,252,471.44463003484,NA
"4554","39131",2020-03-13,0.11407778096803,154,0.080957312024597,154,421.86434110823,NA
"4555","39133",2020-03-13,0.10170455656153,707,0.075376398456154,707,350.41028145139,NA
"4556","39135",2020-03-13,0.1177195914469,238,0.084928890723135,238,437.27064401722,0
"4557","39137",2020-03-13,0.10774569262997,189,0.093433675134423,189,106.10591299315,NA
"4558","39139",2020-03-13,0.089318709047641,665,0.060303364565014,665,603.67370097232,NA
"4559","39141",2020-03-13,0.10976649658591,434,0.071123583909035,434,907.41113655758,NA
"4560","39143",2020-03-13,0.091459420744639,413,0.072717300568717,413,327.35103767123,NA
"4561","39145",2020-03-13,0.10580053579369,511,0.078176460964636,511,721.09192850314,NA
"4562","39147",2020-03-13,0.11096663121353,399,0.070235437656003,399,147.6886778975,NA
"4563","39149",2020-03-13,0.10460370286678,273,0.079909446604284,273,639.55543926666,NA
"4564","39151",2020-03-13,0.098483804222558,1932,0.06924884843014,1932,458.60065734082,8.4803256445047
"4565","39153",2020-03-13,0.09823235102554,3157,0.078193857969219,3157,335.11256109917,44.000676933491
"4566","39155",2020-03-13,0.08981399347481,1351,0.069266385282948,1351,278.454785948,NA
"4567","39157",2020-03-13,0.10619070129951,539,0.081904789874719,539,609.49989730484,NA
"4568","39159",2020-03-13,0.11733694673858,203,0.089773694075163,203,646.11790056157,NA
"4569","39161",2020-03-13,0.11395978830149,196,0.086743785533031,196,70.090044578187,NA
"4570","39163",2020-03-13,0.10101402231586,84,0.070194866164798,84,85.061545353552,NA
"4571","39165",2020-03-13,0.12331303750286,756,0.085665345703587,756,647.48872421703,19.685525713525
"4572","39167",2020-03-13,0.092876402653649,329,0.059094183373363,329,439.95081295259,96.492855817406
"4573","39169",2020-03-13,0.1064263979154,581,0.081732746398243,581,463.5696653424,NA
"4574","39171",2020-03-13,0.099391504188854,252,0.064237060787375,252,87.426914247592,NA
"4575","39173",2020-03-13,0.11366708186629,630,0.075324151400117,630,469.11060343607,75.182122209836
"4576","39175",2020-03-13,0.10111404582879,154,0.082920861988558,154,NA,NA
"4577","39001",2020-03-14,0.088592975644398,154,0.070424090046075,154,199.29825694093,NA
"4578","39003",2020-03-14,0.093779746891935,640,0.066382979827854,640,770.17012128538,NA
"4579","39005",2020-03-14,0.1047935366326,308,0.07457173353628,308,295.77808141581,NA
"4580","39007",2020-03-14,0.083373419811485,651,0.067626220368748,651,131.81278198002,NA
"4581","39009",2020-03-14,0.081981463627943,336,0.041394770862897,336,371.85520887804,NA
"4582","39011",2020-03-14,0.11102842395905,287,0.07833651517083,287,253.36084016615,NA
"4583","39013",2020-03-14,0.09352767289367,476,0.07707834969423,476,751.70902487966,NA
"4584","39015",2020-03-14,0.1019946868959,224,0.078906414553756,224,559.9398828491,NA
"4585","39017",2020-03-14,0.10617018306971,1869,0.075666221408601,1869,662.75779002913,48.658244836105
"4586","39019",2020-03-14,0.10288353086124,175,0.073570456378247,175,78.919507697898,NA
"4587","39021",2020-03-14,0.10100648400071,238,0.08030457956638,238,25.266234206906,NA
"4588","39023",2020-03-14,0.091231887657201,952,0.069481317345445,952,519.06677510582,NA
"4589","39025",2020-03-14,0.11651321409695,821,0.086299389216638,821,691.48368246049,17.889887740954
"4590","39027",2020-03-14,0.096507700067117,224,0.071763974728609,224,299.01720834442,NA
"4591","39029",2020-03-14,0.096032521145727,658,0.072546995111738,658,84.495645295344,NA
"4592","39031",2020-03-14,0.092360211992786,231,0.074020232348308,231,105.75398353553,NA
"4593","39033",2020-03-14,0.084267948488432,336,0.063319537761023,336,60.644688177359,NA
"4594","39035",2020-03-14,0.086270304742683,8104,0.072639158755152,8104,254.5719424402,104.54122485554
"4595","39037",2020-03-14,0.10998899111144,364,0.076818610064688,364,266.41115729674,NA
"4596","39039",2020-03-14,0.094432209786881,252,0.075802687987129,252,554.76269098245,NA
"4597","39041",2020-03-14,0.12056648158252,616,0.091650150960915,616,713.22990385507,504.20168067227
"4598","39043",2020-03-14,0.095234655120655,485,0.072403006692669,485,845.87393609238,NA
"4599","39045",2020-03-14,0.10906148255786,651,0.076856658924992,651,721.62891585279,27.828990851219
"4600","39047",2020-03-14,0.10592573648252,182,0.070713895165575,182,505.67652537252,NA
"4601","39049",2020-03-14,0.088893652841644,6195,0.063973217382174,6195,386.5721936441,57.411478299369
"4602","39051",2020-03-14,0.10718744524541,217,0.088767876567086,217,67.707512493228,NA
"4603","39053",2020-03-14,0.10600212253283,175,0.080083421269461,175,733.10432546678,NA
"4604","39055",2020-03-14,0.10833171357568,446,0.087307779280137,446,77.60650770309,14.940487059878
"4605","39057",2020-03-14,0.10164393902063,784,0.067842085399618,784,675.98817445427,102.31063935989
"4606","39059",2020-03-14,0.090596908362512,245,0.072673080582358,245,610.26224847431,NA
"4607","39061",2020-03-14,0.096435303206656,4878,0.077179165430252,4878,570.59644799706,184.04691970502
"4608","39063",2020-03-14,0.10156886917187,434,0.072037246022254,434,930.45925774273,NA
"4609","39065",2020-03-14,0.093510200912152,196,0.067317437209766,196,253.59256128487,NA
"4610","39067",2020-03-14,0.088638654236754,119,0.073709016892402,119,1548.2981257444,NA
"4611","39069",2020-03-14,0.11026772552755,189,0.089705859424346,189,25.560556321893,NA
"4612","39071",2020-03-14,0.093660383677229,245,0.064569364882356,245,451.97316222234,NA
"4613","39073",2020-03-14,0.0940250869115,161,0.064195024634775,161,106.05294807882,NA
"4614","39075",2020-03-14,0.10686119701956,161,0.081894470060681,161,36.531295981881,NA
"4615","39077",2020-03-14,0.092170386440278,336,0.067345722027862,336,104.69174890957,NA
"4616","39079",2020-03-14,0.10016256064486,210,0.082510734254234,210,148.45835462743,NA
"4617","39081",2020-03-14,0.084830953383112,469,0.076373362228122,469,599.7837988632,NA
"4618","39083",2020-03-14,0.097484535577587,322,0.068989721575328,322,310.47242358789,NA
"4619","39085",2020-03-14,0.10424286005031,1083,0.08378519032725,1083,289.5605298536,14.940487059878
"4620","39087",2020-03-14,0.1052784655275,399,0.092808923912425,399,248.90887977638,NA
"4621","39089",2020-03-14,0.10474632056444,784,0.075898646636577,784,440.97824584341,27.828990851219
"4622","39091",2020-03-14,0.10090175109585,273,0.060242471682757,273,328.75394093921,NA
"4623","39093",2020-03-14,0.090044597886254,1414,0.07182228940581,1414,221.7096070161,NA
"4624","39095",2020-03-14,0.091437255198364,2777,0.069335901658037,2777,322.87213461862,193.57083822698
"4625","39097",2020-03-14,0.10910922128747,196,0.082135915312288,196,251.49039785412,83.423299636863
"4626","39099",2020-03-14,0.087891909953547,1512,0.075496893099803,1512,522.19944178045,NA
"4627","39101",2020-03-14,0.08953461725774,392,0.065303087550357,392,335.65181718164,NA
"4628","39103",2020-03-14,0.10796576291273,770,0.082395823081295,770,319.89817001497,NA
"4629","39105",2020-03-14,0.10487540102285,161,0.080975986510678,161,183.89596742414,NA
"4630","39107",2020-03-14,0.10675165558516,231,0.08956967663899,231,157.17506919502,NA
"4631","39109",2020-03-14,0.10427094656957,602,0.079851423769979,602,518.4239258552,NA
"4632","39111",2020-03-14,0.074940720069489,112,0.079505014113442,112,NA,NA
"4633","39113",2020-03-14,0.088820479436981,2928,0.064763614358316,2928,551.41080803208,72.699693479823
"4634","39115",2020-03-14,0.09491760409906,105,0.068774112833045,105,331.57792081139,99.326785123055
"4635","39117",2020-03-14,0.098133212237684,161,0.075563764998629,161,89.110344227629,NA
"4636","39119",2020-03-14,0.096199947053351,525,0.07619698190373,525,776.3975232951,NA
"4637","39121",2020-03-14,0.10316440095267,84,0.094225198963628,84,NA,99.326785123055
"4638","39123",2020-03-14,0.10107071555562,301,0.076521935689282,301,70.33294291891,NA
"4639","39125",2020-03-14,0.104108044979,119,0.077712802028673,119,109.16957590962,NA
"4640","39127",2020-03-14,0.086282635852069,196,0.064105428155493,196,10.44894727653,NA
"4641","39129",2020-03-14,0.09625809401312,251,0.068715647381284,251,406.11324426066,NA
"4642","39131",2020-03-14,0.1134761878051,154,0.08124018723307,154,311.59633430804,NA
"4643","39133",2020-03-14,0.098780581176898,707,0.075000685904288,707,317.35119528956,NA
"4644","39135",2020-03-14,0.11348795109589,238,0.084561542577639,238,238.32081598281,0
"4645","39137",2020-03-14,0.10620103696619,189,0.093461706796557,189,48.229960451432,NA
"4646","39139",2020-03-14,0.088407438281374,665,0.060790242732335,665,649.3776114248,NA
"4647","39141",2020-03-14,0.10624500365359,434,0.071485348516889,434,959.26307638385,NA
"4648","39143",2020-03-14,0.089319277232359,413,0.072509418067915,413,314.1481809523,NA
"4649","39145",2020-03-14,0.10366208909365,511,0.077422645803539,511,600.40196618852,NA
"4650","39147",2020-03-14,0.10923250270164,399,0.069938472948099,399,136.26314757616,NA
"4651","39149",2020-03-14,0.10261708296502,273,0.080125963195108,273,511.13985812164,NA
"4652","39151",2020-03-14,0.097120078177521,1932,0.06932911143826,1932,470.39854065888,16.960651289009
"4653","39153",2020-03-14,0.096873581190903,3157,0.078414615032582,3157,300.29341160481,23.692672194957
"4654","39155",2020-03-14,0.088041434140335,1351,0.069393380979635,1351,289.21202991163,NA
"4655","39157",2020-03-14,0.10485580861301,539,0.081052812671678,539,569.14980656738,NA
"4656","39159",2020-03-14,0.1145656039049,203,0.089759602957062,203,595.35369502574,NA
"4657","39161",2020-03-14,0.1111353542463,196,0.086079348555702,196,41.763097400154,NA
"4658","39163",2020-03-14,0.09734122875502,84,0.070632516474401,84,51.478258039311,NA
"4659","39165",2020-03-14,0.1198544876261,756,0.084807068991204,756,582.4572535409,19.715643435051
"4660","39167",2020-03-14,0.090512000532053,329,0.059329105394796,329,341.57671813089,159.58433846725
"4661","39169",2020-03-14,0.10504900504921,581,0.081934619418831,581,396.67253322196,NA
"4662","39171",2020-03-14,0.097964987665697,252,0.064879118655582,252,47.734215795281,NA
"4663","39173",2020-03-14,0.10971327013915,630,0.074546937551636,630,409.94650485858,85.552070100848
"4664","39175",2020-03-14,0.097901850573198,154,0.081955658348086,154,NA,NA
"4665","39001",2020-03-15,0.088648282112316,154,0.071004633758601,154,131.01150891088,NA
"4666","39003",2020-03-15,0.093433414608227,639,0.066486989303292,639,605.59243882418,NA
"4667","39005",2020-03-15,0.1042256551364,308,0.07558739600745,308,316.7947750016,NA
"4668","39007",2020-03-15,0.083573653406492,651,0.068142808216042,651,122.88345102433,NA
"4669","39009",2020-03-15,0.08133058597418,336,0.042201336609062,336,273.08116901981,NA
"4670","39011",2020-03-15,0.10866333840582,287,0.078332059662975,287,256.25684847026,NA
"4671","39013",2020-03-15,0.092291575053967,476,0.076990941768607,476,711.50764432082,NA
"4672","39015",2020-03-15,0.10033165091802,224,0.078702982756361,224,580.64773308631,NA
"4673","39017",2020-03-15,0.10502510365874,1869,0.076039839856626,1869,533.05552964763,21.892930968303
"4674","39019",2020-03-15,0.10339843201395,175,0.074054610772554,175,119.93510207987,NA
"4675","39021",2020-03-15,0.099653006810336,238,0.080322315474888,238,5.3947111785312,NA
"4676","39023",2020-03-15,0.090663277647504,952,0.070233279683593,952,474.40499870603,NA
"4677","39025",2020-03-15,0.11458679885247,820,0.08625437197177,820,599.73918390529,8.9449438704772
"4678","39027",2020-03-15,0.094541840584546,224,0.071307516838194,224,375.50998257206,NA
"4679","39029",2020-03-15,0.095067432902536,658,0.073043810585337,658,81.656989397984,NA
"4680","39031",2020-03-15,0.091325812483228,231,0.074417804125977,231,171.50357902906,NA
"4681","39033",2020-03-15,0.084088890419769,336,0.063989364957709,336,77.61391913244,NA
"4682","39035",2020-03-15,0.085885831060336,8103,0.073195035789255,8103,194.14560658859,41.356968074718
"4683","39037",2020-03-15,0.10920807093348,364,0.076716287423754,364,253.35224875358,NA
"4684","39039",2020-03-15,0.093536345147204,252,0.075519996977699,252,548.38779086542,NA
"4685","39041",2020-03-15,0.11884092462147,616,0.091779121633665,616,543.88708547978,144.05762304922
"4686","39043",2020-03-15,0.094763770447035,484,0.072729138757062,484,622.66695396357,NA
"4687","39045",2020-03-15,0.10673264009968,651,0.076736071375804,651,593.12435064381,26.089678923018
"4688","39047",2020-03-15,0.104047536946,182,0.070726322341482,182,546.9974747359,NA
"4689","39049",2020-03-15,0.087586206374657,6195,0.064282297746838,6195,324.97395882013,24.58720666955
"4690","39051",2020-03-15,0.10444011842571,217,0.088455318285109,217,54.753476471011,NA
"4691","39053",2020-03-15,0.10316651387178,175,0.079221794835694,175,532.73016680331,NA
"4692","39055",2020-03-15,0.1088846531647,447,0.087954214033506,447,58.242086122239,14.940487059878
"4693","39057",2020-03-15,0.099755848791264,784,0.068168391635728,784,587.6997573517,51.924616000711
"4694","39059",2020-03-15,0.089504424571538,245,0.073567034958934,245,462.52780650862,NA
"4695","39061",2020-03-15,0.095419493402935,4878,0.07753793411893,4878,465.24950646542,70.150847317729
"4696","39063",2020-03-15,0.098977141295436,434,0.071610224814734,434,733.54398222876,NA
"4697","39065",2020-03-15,0.092170303101184,196,0.067576322108159,196,217.36505252989,NA
"4698","39067",2020-03-15,0.086553878526896,119,0.073969224838506,119,1422.9298564533,NA
"4699","39069",2020-03-15,0.10664318766546,189,0.089843161628696,189,4.3392370156194,NA
"4700","39071",2020-03-15,0.091390086914243,245,0.06501966542007,245,316.25563663035,NA
"4701","39073",2020-03-15,0.093269486233964,161,0.063941372410784,161,116.84809423414,NA
"4702","39075",2020-03-15,0.10472672803071,161,0.08311646862731,161,42.300785354406,NA
"4703","39077",2020-03-15,0.0907313679853,336,0.067268534265315,336,81.876267499168,NA
"4704","39079",2020-03-15,0.10016821652092,210,0.082520855274956,210,144.90802117329,NA
"4705","39081",2020-03-15,0.084861617079153,469,0.07658079464048,469,603.27091397287,NA
"4706","39083",2020-03-15,0.095492363376317,322,0.069212819535551,322,250.31393513019,NA
"4707","39085",2020-03-15,0.10325951281272,1083,0.083937335561688,1083,208.77839619303,14.940487059878
"4708","39087",2020-03-15,0.10337419205433,399,0.092902556841539,399,165.31203844938,NA
"4709","39089",2020-03-15,0.10356566715451,784,0.076425401082222,784,390.57185280874,26.089678923018
"4710","39091",2020-03-15,0.10053012103162,273,0.059634794778476,273,385.88044246994,NA
"4711","39093",2020-03-15,0.088693302368345,1414,0.071806663211252,1414,172.4643477479,NA
"4712","39095",2020-03-15,0.090570807849364,2776,0.069662481466084,2776,258.43104230962,82.648223063204
"4713","39097",2020-03-15,0.10640386360937,196,0.082903019942162,196,216.72345817314,13.086007786175
"4714","39099",2020-03-15,0.086890485598593,1512,0.075606264007567,1512,378.26824837846,NA
"4715","39101",2020-03-15,0.087874269917218,392,0.065487666078687,392,294.62770619278,NA
"4716","39103",2020-03-15,0.10599541298274,770,0.082616906186839,770,234.52267276627,NA
"4717","39105",2020-03-15,0.10491604776386,161,0.080512875984068,161,78.81255746749,NA
"4718","39107",2020-03-15,0.10648032681147,231,0.08981070120785,231,120.89073140631,NA
"4719","39109",2020-03-15,0.10477600049532,602,0.080453838107426,602,496.56922291903,NA
"4720","39111",2020-03-15,0.073843673796278,112,0.08048265811915,112,NA,NA
"4721","39113",2020-03-15,0.087946567743918,2927,0.064984392421239,2927,478.43591913677,54.74438276936
"4722","39115",2020-03-15,0.094364910118467,105,0.067597701411459,105,312.07333723425,132.43571349741
"4723","39117",2020-03-15,0.095296186236753,161,0.075330014526484,161,68.002448917292,NA
"4724","39119",2020-03-15,0.094045196190076,525,0.076595147737807,525,538.47420382318,NA
"4725","39121",2020-03-15,0.10447445335651,84,0.093769404195908,84,NA,132.43571349741
"4726","39123",2020-03-15,0.10030677152617,301,0.077401306653589,301,34.946899341426,NA
"4727","39125",2020-03-15,0.10182846193281,119,0.078115132872479,119,108.15062653612,NA
"4728","39127",2020-03-15,0.087492902430039,196,0.06511939425471,196,10.778985017469,NA
"4729","39129",2020-03-15,0.094921295210329,250,0.068853564775844,250,345.40527617441,NA
"4730","39131",2020-03-15,0.11197858406806,154,0.082341865321567,154,324.93358027801,NA
"4731","39133",2020-03-15,0.097366175779182,707,0.075033390655336,707,265.41621113353,NA
"4732","39135",2020-03-15,0.11091649278397,238,0.084694446335138,238,439.03556113189,6.5897858319605
"4733","39137",2020-03-15,0.1047487055827,189,0.093834274453066,189,77.167936722292,NA
"4734","39139",2020-03-15,0.086876607577413,665,0.06096150183586,665,458.42210338479,NA
"4735","39141",2020-03-15,0.10592168545151,434,0.071998730237944,434,599.11233754593,NA
"4736","39143",2020-03-15,0.089079439956621,413,0.072968782584928,413,224.52957897433,NA
"4737","39145",2020-03-15,0.10216245991531,511,0.07753240905092,511,482.68482767949,NA
"4738","39147",2020-03-15,0.1076544737361,399,0.070023787498917,399,122.81324671245,NA
"4739","39149",2020-03-15,0.1007099797464,273,0.080413503190828,273,449.67102133517,NA
"4740","39151",2020-03-15,0.095729027355572,1932,0.069608410833637,1932,352.76804192621,0
"4741","39153",2020-03-15,0.09562562391518,3157,0.07854395230087,3157,224.5626782195,33.846674564224
"4742","39155",2020-03-15,0.087150197039166,1351,0.069444846891575,1351,276.69264919803,NA
"4743","39157",2020-03-15,0.10319763067324,539,0.080881918247992,539,498.01230645046,NA
"4744","39159",2020-03-15,0.11328443622411,203,0.089749425024695,203,478.95575127961,NA
"4745","39161",2020-03-15,0.10900960344853,196,0.086560148289082,196,131.1497044847,NA
"4746","39163",2020-03-15,0.099762575143098,84,0.071780562171236,84,51.585899704477,NA
"4747","39165",2020-03-15,0.11757636558117,756,0.084624216974223,756,514.90915627303,10.751249353526
"4748","39167",2020-03-15,0.088775864785938,329,0.059524071397015,329,295.12228446509,55.668955279273
"4749","39169",2020-03-15,0.10362145870341,581,0.082027427995099,581,294.0602702517,NA
"4750","39171",2020-03-15,0.096902152342597,252,0.065654931428531,252,42.955300657032,NA
"4751","39173",2020-03-15,0.1073109008897,630,0.074978321966127,630,320.76746456607,25.92486972753
"4752","39175",2020-03-15,0.095896543363362,154,0.081785930880941,154,NA,NA
"4753","39001",2020-03-16,0.085150553554038,154,0.066335428937559,154,63.715471664086,NA
"4754","39003",2020-03-16,0.087655770612766,638,0.063102000288508,638,134.82624883818,NA
"4755","39005",2020-03-16,0.098740657648078,308,0.070424341350606,308,49.24656314456,NA
"4756","39007",2020-03-16,0.080228807539304,651,0.063680174218689,651,57.343446881305,NA
"4757","39009",2020-03-16,0.076904976524248,336,0.041324015645862,336,119.10987159375,NA
"4758","39011",2020-03-16,0.10534743733754,287,0.078282626281234,287,80.293667642366,NA
"4759","39013",2020-03-16,0.084850378624658,476,0.070811137396038,476,141.23887320097,NA
"4760","39015",2020-03-16,0.098960305641544,224,0.077416343867948,224,619.00082221499,NA
"4761","39017",2020-03-16,0.097545271274611,1869,0.069382653786733,1869,179.2931111072,1.9197003415381
"4762","39019",2020-03-16,0.094107613876361,175,0.069501171472078,175,24.095047540891,NA
"4763","39021",2020-03-16,0.093290317144543,238,0.074732516299743,238,10.281438509722,NA
"4764","39023",2020-03-16,0.086205599894247,952,0.066461793193151,952,221.503888644,NA
"4765","39025",2020-03-16,0.1069514382765,820,0.078343485734285,820,245.57949695755,8.9449438704772
"4766","39027",2020-03-16,0.089970462740315,224,0.064491787227972,224,186.70016258517,NA
"4767","39029",2020-03-16,0.087872853065294,658,0.066805793696421,658,12.671856316222,NA
"4768","39031",2020-03-16,0.086068226067802,231,0.066189028078276,231,25.349210662874,NA
"4769","39033",2020-03-16,0.078950278369035,336,0.060375693279301,336,58.505651046643,NA
"4770","39035",2020-03-16,0.081770687759843,8099,0.06997759003568,8099,92.660099229047,11.488046687422
"4771","39037",2020-03-16,0.10672670299723,364,0.071191203763178,364,77.949760674661,NA
"4772","39039",2020-03-16,0.085647775394414,252,0.069691933189112,252,95.623312442989,NA
"4773","39041",2020-03-16,0.10748971406071,616,0.081968221036279,616,186.31812014213,96.038415366146
"4774","39043",2020-03-16,0.090663953133128,483,0.067407710466949,483,158.80818066947,NA
"4775","39045",2020-03-16,0.10133144841433,651,0.070568978057148,651,169.39696630533,6.9572477128048
"4776","39047",2020-03-16,0.099747558225645,182,0.064079156200184,182,228.06099643235,NA
"4777","39049",2020-03-16,0.082217921739905,6193,0.06044263066013,6193,148.70420663444,8.4951669151426
"4778","39051",2020-03-16,0.098628571593905,217,0.08107159996783,217,46.227150570415,NA
"4779","39053",2020-03-16,0.097860610186191,175,0.074320963705675,175,116.87575989904,NA
"4780","39055",2020-03-16,0.10146355977331,447,0.081592761020071,447,47.955306197908,0
"4781","39057",2020-03-16,0.095413697984571,784,0.065425937176804,784,165.90613105087,4.1416605389246
